Inventory of Planned Generators as of December 2019,,,,,,,,,,,,,,,,,,,,,,
Entity ID,Entity Name,Plant ID,Plant Name,Sector,Plant State,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,County,Latitude,Longitude,Google Map,Bing Map,Balancing Authority Code
61592,Pleinmont Solar 1 LLC,62012,Pleinmont Solar 1,IPP Non-CHP,VA,PLNM1,,75.0,75.0,75.0,Solar Photovoltaic,SUN,PV,8,2020,(T) Regulatory approvals received. Not under construction,Spotsylvania,38.247123,-77.786220,Map,Map,PJM
61683,Amadeus Wind LLC,62142,Amadeus Wind Farm,IPP Non-CHP,TX,AM-TX,,250.0,250.0,250.0,Onshore Wind Turbine,WND,WT,8,2020,"(P) Planned for installation, but regulatory approvals not initiated",Fisher,32.967360,-100.564300,Map,Map,ERCO
62091,Derby Fuel Cell LLC,62588,Derby Fuel Cell,IPP Non-CHP,CT,MM47,,2.8,2.8,2.8,Other Natural Gas,NG,FC,8,2020,"(P) Planned for installation, but regulatory approvals not initiated",New Haven,41.325000,-73.099170,Map,Map,ISNE
9234,Indiana Municipal Power Agency,62794,Centerville Solar Park,Electric Utility,IN,SCENT,,1.0,1.0,0.8,Solar Photovoltaic,SUN,PV,8,2020,(T) Regulatory approvals received. Not under construction,Wayne,39.828501,-85.003770,Map,Map,PJM
62879,Hickory Grove #1 LLC,62831,Hickory Grove #1,IPP Non-CHP,NY,25,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Chemung,42.186827,-76.845060,Map,Map,NYIS
62880,Hickory Grove #2,62832,Hickory Grove #2,IPP Non-CHP,NY,309,,1.7,1.7,1.7,Solar Photovoltaic,SUN,PV,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Chemung,42.186000,-76.845000,Map,Map,NYIS
62881,Chambers Road Solar LLC,62860,Chambers Road Solar,IPP Non-CHP,NY,263,,4.0,4.0,4.0,Solar Photovoltaic,SUN,PV,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Chemung,42.187443,-76.894390,Map,Map,NYIS
62814,"Syncarpha Leicester, LLC",62972,Syncarpha Leicester Hybrid,IPP Non-CHP,MA,SYLES,,2.6,2.6,2.6,Solar Photovoltaic,SUN,PV,8,2020,(T) Regulatory approvals received. Not under construction,Worcester,42.254281,-71.887880,Map,Map,ISNE
62824,"Syncarpha Northbridge I, LLC",62977,Syncarpha Northbridge I Hybrid,IPP Non-CHP,MA,SYN1B,,4.0,4.0,4.0,Batteries,MWH,BA,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Worcester,42.112390,-71.648260,Map,Map,ISNE
62825,"Syncarpha Northbridge II, LLC",62978,Syncarpha Northbridge II Hybrid,IPP Non-CHP,MA,SYN2B,,3.0,3.0,3.0,Batteries,MWH,BA,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Worcester,42.115652,-71.644050,Map,Map,ISNE
49893,Invenergy Services LLC,63049,Prineville Solar Energy LLC,IPP Non-CHP,OR,GEN1,,46.2,46.2,46.2,Solar Photovoltaic,SUN,PV,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Crook,44.163296,-120.524100,Map,Map,PACW
49893,Invenergy Services LLC,63050,Millican Solar Energy LLC,IPP Non-CHP,OR,GEN1,,71.4,71.4,71.4,Solar Photovoltaic,SUN,PV,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Crook,44.154107,-120.534100,Map,Map,PACW
56201,Engie North America,63100,Prairie Hill Wind Project,IPP Non-CHP,TX,WTG,,300.0,300.0,300.0,Onshore Wind Turbine,WND,WT,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Limestone,31.549868,-96.904070,Map,Map,ERCO
60531,Standard Solar,63154,USS Horne North Solar LLC CSG,IPP Non-CHP,MN,HORNN,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Clay,45.627480,-94.210550,Map,Map,MISO
60531,Standard Solar,63155,USS Horne South Solar LLC CSG,IPP Non-CHP,MN,HORNS,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Clay,47.004140,-96.500040,Map,Map,MISO
60531,Standard Solar,63156,USS JJ Clay Solar LLC CSG,IPP Non-CHP,MN,JJCLY,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Clay,47.029450,-96.499890,Map,Map,MISO
60531,Standard Solar,63157,USS Verde Solar LLC CSG,IPP Non-CHP,MN,VERDE,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Clay,44.432433,-94.926590,Map,Map,MISO
60531,Standard Solar,63158,USS Cougar Solar LLC CSG,IPP Non-CHP,MN,COUGR,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Redwood,44.454726,-94.926420,Map,Map,MISO
60531,Standard Solar,63159,USS Flower Solar LLC CSG,IPP Non-CHP,MN,FLOWR,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Nicollet,44.269143,-94.209050,Map,Map,MISO
62946,USS All In Solar LLC,63160,USS All In Solar LLC CSG,IPP Non-CHP,MN,ALLIN,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Freeborn,43.836880,-93.389670,Map,Map,MISO
62701,"Vista Solar, Inc.",63190,Guittard Chocolates,IPP Non-CHP,CA,GCHOC,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,8,2020,(L) Regulatory approvals pending. Not under construction,Solano,38.233583,-122.086300,Map,Map,CISO
62701,"Vista Solar, Inc.",63191,Hopkinton Phase 2,IPP Non-CHP,RI,HTP2,,2.5,2.5,2.5,Solar Photovoltaic,SUN,PV,8,2020,(L) Regulatory approvals pending. Not under construction,Washington,41.443293,-71.791130,Map,Map,ISNE
62993,"Aviator Wind, LLC",63209,Aviator Wind,IPP Non-CHP,TX,AVTOR,,525.0,525.0,525.0,Onshore Wind Turbine,WND,WT,8,2020,"(U) Under construction, less than or equal to 50 percent complete",Coke,31.792610,-100.697300,Map,Map,ERCO
15296,New York Power Authority,63238,Willis Battery Storage,Electric Utility,NY,WB1,,20.0,20.0,20.0,Batteries,MWH,BA,8,2020,"(P) Planned for installation, but regulatory approvals not initiated",Franklin,44.887905,-74.118280,Map,Map,NYIS
63014,Novel Debra Solar LLC,63247,Novel Debra Solar LLC CSG,IPP Non-CHP,MN,DEBRA,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2020,(T) Regulatory approvals received. Not under construction,Dodge,44.093940,-92.749750,Map,Map,MISO
63015,Novel Loren Solar LLC,63248,Novel Loren Solar LLC CSG,IPP Non-CHP,MN,LOREN,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2020,(T) Regulatory approvals received. Not under construction,Olmsted,44.038056,-92.686940,Map,Map,MISO
63017,Novel Wayne Solar LLC,63249,Novel Wayne Solar LLC CSG,IPP Non-CHP,MN,WAYNE,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2020,(T) Regulatory approvals received. Not under construction,Dodge,44.102341,-92.746480,Map,Map,MISO
63072,Cerro Gordo Wind Farm,63287,Cerro Gordo Wind Farm,IPP Non-CHP,IA,CGWF,,42.0,42.0,42.0,Onshore Wind Turbine,WND,WT,8,2020,(T) Regulatory approvals received. Not under construction,Cerro Gordo,43.061204,-93.453640,Map,Map,
62759,Geronimo Energy,63309,"Honeysuckle Solar, LLC",IPP Non-CHP,MN,HONEY,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2020,(T) Regulatory approvals received. Not under construction,McLeod,44.907623,-94.027150,Map,Map,MISO
62759,Geronimo Energy,63319,"Iris Solar, LLC (MN)",IPP Non-CHP,MN,IRIS,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2020,(T) Regulatory approvals received. Not under construction,Nicollet,44.253592,-94.209690,Map,Map,MISO
9191,Idaho Power Co,818,Shoshone Falls,Electric Utility,ID,4,,3.2,3.2,3.2,Conventional Hydroelectric,WAT,HY,9,2020,"(U) Under construction, less than or equal to 50 percent complete",Jerome,42.597500,-114.403300,Map,Map,IPCO
58798,Shell Chemical Appalachia LLC,58933,Shell Chemical Appalachia LLC,Industrial CHP,PA,GTG1,,41.5,37.1,46.5,Natural Gas Fired Combined Cycle,NG,CT,9,2020,"(V) Under construction, more than 50 percent complete",Beaver,40.671667,-80.336390,Map,Map,PJM
58798,Shell Chemical Appalachia LLC,58933,Shell Chemical Appalachia LLC,Industrial CHP,PA,GTG2,,41.5,37.1,46.5,Natural Gas Fired Combined Cycle,NG,CT,9,2020,"(V) Under construction, more than 50 percent complete",Beaver,40.671667,-80.336390,Map,Map,PJM
61001,"Hu Honua Bioenergy, LLC",61364,Hu Honua Bioenergy Facility,IPP Non-CHP,HI,HHB,,36.0,32.0,32.0,Other Waste Biomass,OBS,ST,9,2020,"(V) Under construction, more than 50 percent complete",Hawaii,19.843504,-155.087100,Map,Map,HECO
61534,Techren Solar III LLC,61931,Techren Solar III LLC,IPP Non-CHP,NV,TECH3,,25.0,25.0,25.0,Solar Photovoltaic,SUN,PV,9,2020,"(U) Under construction, less than or equal to 50 percent complete",Clark,35.844106,-114.971300,Map,Map,NEVP
61535,Techren Solar IV LLC,61932,Techren Solar IV LLC,IPP Non-CHP,NV,TECH4,,25.0,25.0,25.0,Solar Photovoltaic,SUN,PV,9,2020,"(U) Under construction, less than or equal to 50 percent complete",Clark,35.892658,-114.936500,Map,Map,NEVP
61608,"Agilon Energy Holdings II, LLC",61966,Victoria Port Power II LLC,IPP Non-CHP,TX,VP2-1,,50.0,43.0,48.0,Natural Gas Fired Combustion Turbine,NG,GT,9,2020,(L) Regulatory approvals pending. Not under construction,Victoria,28.698477,-96.946130,Map,Map,ERCO
61608,"Agilon Energy Holdings II, LLC",61966,Victoria Port Power II LLC,IPP Non-CHP,TX,VP2-2,,50.0,43.0,48.0,Natural Gas Fired Combustion Turbine,NG,GT,9,2020,(L) Regulatory approvals pending. Not under construction,Victoria,28.698477,-96.946130,Map,Map,ERCO
58468,Dominion Renewable Energy,61986,Spring Grove I,Electric Utility,VA,SGIS,,97.9,97.9,97.9,Solar Photovoltaic,SUN,PV,9,2020,"(U) Under construction, less than or equal to 50 percent complete",Surry,37.173916,-76.919250,Map,Map,PJM
9417,Interstate Power and Light Co,62080,Richland,Electric Utility,IA,1,,130.1,130.1,130.1,Onshore Wind Turbine,WND,WT,9,2020,"(U) Under construction, less than or equal to 50 percent complete",Sac,42.363152,-95.226300,Map,Map,MISO
61890,"Tenaska Nobles 2 Power Partners, LLC",62364,Nobles 2 Wind Project,IPP Non-CHP,MN,WT1,,250.0,250.0,250.0,Onshore Wind Turbine,WND,WT,9,2020,"(U) Under construction, less than or equal to 50 percent complete",Nobles,43.789636,-95.852770,Map,Map,MISO
62047,"Roadrunner Solar, LLC",62561,"Roadrunner, LLC",IPP Non-CHP,TX,RODR2,,200.0,200.0,200.0,Solar Photovoltaic,SUN,PV,9,2020,(T) Regulatory approvals received. Not under construction,Upton,31.219444,-102.192200,Map,Map,ERCO
62044,"TG High Prairie Wind, LLC",62563,High Prairie Wind Farm,IPP Non-CHP,MO,HPWF,,400.0,400.0,400.0,Onshore Wind Turbine,WND,WT,9,2020,"(U) Under construction, less than or equal to 50 percent complete",Schuyler,40.398244,-92.518610,Map,Map,MISO
62091,Derby Fuel Cell LLC,62588,Derby Fuel Cell,IPP Non-CHP,CT,MM48,,2.8,2.8,2.8,Other Natural Gas,NG,FC,9,2020,"(P) Planned for installation, but regulatory approvals not initiated",New Haven,41.325000,-73.099170,Map,Map,ISNE
9234,Indiana Municipal Power Agency,62791,Richmond Solar Park 4,Electric Utility,IN,SRIC4,,7.1,7.1,5.6,Solar Photovoltaic,SUN,PV,9,2020,(T) Regulatory approvals received. Not under construction,Wayne,39.862889,-84.929660,Map,Map,PJM
62696,"Gichi Noodin Wind Farm, LLC",62815,Gichi Noodin Wind Farm,IPP Non-CHP,MI,GNWF1,,72.8,72.8,72.8,Onshore Wind Turbine,WND,WT,9,2020,"(U) Under construction, less than or equal to 50 percent complete",Delta,45.683618,-86.645740,Map,Map,MISO
62720,"Frontier Windpower II, LLC",62837,Frontier Windpower II,IPP Non-CHP,OK,FW2,,351.8,351.8,351.8,Onshore Wind Turbine,WND,WT,9,2020,(T) Regulatory approvals received. Not under construction,Kay,36.824780,-97.029780,Map,Map,SWPP
62726,"Mountain Breeze Wind, LLC",62840,"Mountain Breeze Wind, LLC",IPP Non-CHP,CO,MTBRZ,,170.0,170.0,170.0,Onshore Wind Turbine,WND,WT,9,2020,"(U) Under construction, less than or equal to 50 percent complete",Weld,40.960618,-104.003200,Map,Map,PSCO
62805,"Bluestone Farm Solar, LLC",62950,Bluestone Solar,IPP Non-CHP,VA,BLUE1,,49.9,49.9,27.5,Solar Photovoltaic,SUN,PV,9,2020,"(U) Under construction, less than or equal to 50 percent complete",Mecklenburg,36.811533,-78.483910,Map,Map,PJM
62826,"Syncarpha Puddon I, LLC",62969,Syncarpha Puddon I Hybrid,IPP Non-CHP,MA,SYP1B,,4.0,4.0,4.0,Batteries,MWH,BA,9,2020,"(U) Under construction, less than or equal to 50 percent complete",Worcester,42.139492,-71.633130,Map,Map,ISNE
62819,"Syncarpha Halifax, LLC",62973,Syncarpha Halifax Hybrid,IPP Non-CHP,MA,SYHAB,,2.0,2.0,2.0,Batteries,MWH,BA,9,2020,"(U) Under construction, less than or equal to 50 percent complete",Plymouth,41.983721,-70.856830,Map,Map,ISNE
62844,"Spring Hope Solar 3, LLC",62997,"Spring Hope Solar 3, LLC",IPP Non-CHP,NC,PGR09,,4.9,4.9,4.9,Solar Photovoltaic,SUN,PV,9,2020,"(P) Planned for installation, but regulatory approvals not initiated",Nash,35.905578,-78.192460,Map,Map,CPLE
62897,"MSB Investors, LLC",63094,ReSource Center,IPP CHP,CA,SBAD1,,1.1,1.1,1.1,Other Waste Biomass,OBG,IC,9,2020,"(V) Under construction, more than 50 percent complete",Santa Barbara,34.482175,-120.123500,Map,Map,CISO
62897,"MSB Investors, LLC",63094,ReSource Center,IPP CHP,CA,SBAD2,,1.1,1.1,1.1,Other Waste Biomass,OBG,IC,9,2020,"(V) Under construction, more than 50 percent complete",Santa Barbara,34.482175,-120.123500,Map,Map,CISO
62701,"Vista Solar, Inc.",63188,Altman Plants,IPP Non-CHP,CA,ALTPL,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,9,2020,(L) Regulatory approvals pending. Not under construction,Riverside,33.793180,-117.393900,Map,Map,CISO
62701,"Vista Solar, Inc.",63189,Bio-Rad,IPP Non-CHP,CA,BIORD,,2.5,2.4,1.1,Solar Photovoltaic,SUN,PV,9,2020,(L) Regulatory approvals pending. Not under construction,Contra Costa,38.022486,-122.273700,Map,Map,CISO
62759,Geronimo Energy,63305,"Aster Community Solar Garden, LLC",IPP Non-CHP,MN,ASTER,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,9,2020,(T) Regulatory approvals received. Not under construction,Kandiyohi,45.008221,-95.229450,Map,Map,MISO
62759,Geronimo Energy,63307,"Westport Community Solar, LLC",IPP Non-CHP,MN,WESTP,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,9,2020,(T) Regulatory approvals received. Not under construction,Kandiyohi,44.939037,-94.904380,Map,Map,MISO
62759,Geronimo Energy,63315,"Kerria Solar, LLC",IPP Non-CHP,MN,KERIA,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,9,2020,(T) Regulatory approvals received. Not under construction,Renville,44.795609,-95.203200,Map,Map,MISO
62759,Geronimo Energy,63316,"Gladiolus Solar, LLC",IPP Non-CHP,MN,GLADI,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,9,2020,(T) Regulatory approvals received. Not under construction,Dakota,44.722472,-93.024740,Map,Map,MISO
62759,Geronimo Energy,63317,"Geranium Solar, LLC",IPP Non-CHP,MN,GERNM,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,9,2020,(T) Regulatory approvals received. Not under construction,Kandiyohi,44.964569,-95.229510,Map,Map,MISO
61012,AES Distributed Energy,63411,"Greenwich Solar 1, LLC",IPP Non-CHP,NY,RTE40,,5.0,1.0,1.0,Solar Photovoltaic,SUN,PV,9,2020,"(U) Under construction, less than or equal to 50 percent complete",Washington,43.078300,-73.533100,Map,Map,NYIS
11820,Massachusetts Inst of Tech,54907,Mass Inst Tech Cntrl Utilities/Cogen Plt,Commercial CHP,MA,GT200,,21.7,17.7,20.7,Natural Gas Fired Combustion Turbine,NG,GT,10,2020,(T) Regulatory approvals received. Not under construction,Middlesex,42.360986,-71.093880,Map,Map,ISNE
11820,Massachusetts Inst of Tech,54907,Mass Inst Tech Cntrl Utilities/Cogen Plt,Commercial CHP,MA,GT300,,21.7,17.7,20.7,Natural Gas Fired Combustion Turbine,NG,GT,10,2020,(T) Regulatory approvals received. Not under construction,Middlesex,42.360986,-71.093880,Map,Map,ISNE
5580,"East Kentucky Power Coop, Inc",56278,Green Valley LFGTE,Electric Utility,KY,4,,0.8,0.8,0.8,Landfill Gas,LFG,IC,10,2020,"(P) Planned for installation, but regulatory approvals not initiated",Greenup,38.396737,-82.808820,Map,Map,PJM
20421,Western Minnesota Mun Pwr Agny,58434,Red Rock Hydro Plant,Electric Utility,IA,1,,18.2,27.5,27.5,Conventional Hydroelectric,WAT,HY,10,2020,"(V) Under construction, more than 50 percent complete",Marion,41.369722,-92.980830,Map,Map,MISO
20421,Western Minnesota Mun Pwr Agny,58434,Red Rock Hydro Plant,Electric Utility,IA,2,,18.2,27.5,27.5,Conventional Hydroelectric,WAT,HY,10,2020,"(V) Under construction, more than 50 percent complete",Marion,41.369722,-92.980830,Map,Map,MISO
61853,Innogy Renewables US LLC,58780,Scioto Ridge Wind Farm,IPP Non-CHP,OH,1,,249.8,249.8,249.8,Onshore Wind Turbine,WND,WT,10,2020,"(U) Under construction, less than or equal to 50 percent complete",Logan,40.561389,-83.736390,Map,Map,PJM
60568,Sugar Creek Wind One LLC,58924,Sugar Creek Wind One LLC,IPP Non-CHP,IL,SUG1,,202.0,202.0,202.0,Onshore Wind Turbine,WND,WT,10,2020,"(U) Under construction, less than or equal to 50 percent complete",Logan,40.074167,-89.291940,Map,Map,MISO
58798,Shell Chemical Appalachia LLC,58933,Shell Chemical Appalachia LLC,Industrial CHP,PA,GTG3,,41.5,37.1,46.5,Natural Gas Fired Combined Cycle,NG,CT,10,2020,"(V) Under construction, more than 50 percent complete",Beaver,40.671667,-80.336390,Map,Map,PJM
59319,"Cotton Solar, LLC",59572,Cotton Solar,IPP Non-CHP,SC,PV1,,16.0,16.0,16.0,Solar Photovoltaic,SUN,PV,10,2020,(L) Regulatory approvals pending. Not under construction,Dillon,34.455000,-79.410280,Map,Map,CPLE
59844,"Blythe Solar III, LLC",60094,"Blythe Solar III, LLC",IPP Non-CHP,CA,BLCK3,,31.2,31.2,31.2,Solar Photovoltaic,SUN,PV,10,2020,"(U) Under construction, less than or equal to 50 percent complete",Riverside,33.656000,-114.742000,Map,Map,CISO
59845,"Blythe Solar IV, LLC",60095,"Blythe Solar IV, LLC",IPP Non-CHP,CA,BLCK3,,31.2,31.2,31.2,Solar Photovoltaic,SUN,PV,10,2020,"(U) Under construction, less than or equal to 50 percent complete",Riverside,33.682000,-114.768000,Map,Map,CISO
60192,"Warbler Holdings, LLC",60393,Warbler Holdings,IPP Non-CHP,NC,PV1,,4.0,4.0,4.0,Solar Photovoltaic,SUN,PV,10,2020,(L) Regulatory approvals pending. Not under construction,Cleveland,35.318824,-81.623930,Map,Map,DUK
60217,San Bernardino Valley Mun. Water Dist.,60466,Waterman Turnout Hydroelectric,Electric Utility,CA,WTHF,,1.0,1.0,1.0,Conventional Hydroelectric,WAT,HY,10,2020,(L) Regulatory approvals pending. Not under construction,San Bernardino,34.172625,-117.278000,Map,Map,CISO
16609,San Diego Gas & Electric Co,61366,Top Gun Energy Storage,Electric Utility,CA,TGES,,30.0,30.0,30.0,Batteries,MWH,BA,10,2020,"(U) Under construction, less than or equal to 50 percent complete",San Diego,32.876198,-117.167800,Map,Map,CISO
61637,"TUUSSO Energy, LLC",62067,Urtica Solar Project,IPP Non-CHP,WA,URTIC,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,10,2020,(T) Regulatory approvals received. Not under construction,Kittitas,46.974000,-120.575000,Map,Map,PSEI
61637,"TUUSSO Energy, LLC",62068,Typha Solar Project,IPP Non-CHP,WA,TYPHA,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,10,2020,(T) Regulatory approvals received. Not under construction,Kittitas,47.026000,-120.627000,Map,Map,PSEI
61637,"TUUSSO Energy, LLC",62069,Penstemon Solar Project,IPP Non-CHP,WA,PENST,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,10,2020,(T) Regulatory approvals received. Not under construction,Kittitas,46.961000,-120.480000,Map,Map,PSEI
61637,"TUUSSO Energy, LLC",62070,Fumaria Solar Project,IPP Non-CHP,WA,FUMAR,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,10,2020,(T) Regulatory approvals received. Not under construction,Kittitas,47.061000,-120.584000,Map,Map,PSEI
61637,"TUUSSO Energy, LLC",62071,Camas Solar Project,IPP Non-CHP,WA,CAMAS,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,10,2020,(T) Regulatory approvals received. Not under construction,Kittitas,46.957000,-120.500000,Map,Map,PSEI
20856,Wisconsin Power & Light Co,62103,Kossuth,Electric Utility,IA,1,,150.5,150.5,150.5,Onshore Wind Turbine,WND,WT,10,2020,"(U) Under construction, less than or equal to 50 percent complete",Kossuth,42.994681,-94.128730,Map,Map,MISO
62091,Derby Fuel Cell LLC,62588,Derby Fuel Cell,IPP Non-CHP,CT,MM49,,2.8,2.8,2.8,Other Natural Gas,NG,FC,10,2020,"(P) Planned for installation, but regulatory approvals not initiated",New Haven,41.325000,-73.099170,Map,Map,ISNE
62744,"St. James Solar, LLC",62854,St. James Solar (LA),IPP Non-CHP,LA,SJS,,20.0,20.0,20.0,Solar Photovoltaic,SUN,PV,10,2020,(L) Regulatory approvals pending. Not under construction,St James,29.973400,-90.733500,Map,Map,MISO
56215,RWE Renewables Americas LLC,62909,"Raymond Wind Farm, LLC",IPP Non-CHP,TX,ERAYM,,200.2,200.2,200.2,Onshore Wind Turbine,WND,WT,10,2020,"(U) Under construction, less than or equal to 50 percent complete",Willacy,26.364153,-97.780440,Map,Map,ERCO
62758,"Orchard Windfarm, LLC",62935,"Orchard Windfarm, LLC",IPP Non-CHP,OR,OCHW,,40.0,40.0,40.0,Onshore Wind Turbine,WND,WT,10,2020,(T) Regulatory approvals received. Not under construction,Morrow,45.683033,-119.458300,Map,Map,PACW
62814,"Syncarpha Leicester, LLC",62972,Syncarpha Leicester Hybrid,IPP Non-CHP,MA,SYLEB,,1.9,1.9,1.9,Batteries,MWH,BA,10,2020,(T) Regulatory approvals received. Not under construction,Worcester,42.254281,-71.887880,Map,Map,ISNE
62842,"Lightsource Renewable Energy Asset Management, LLC",62988,Wildflower Solar 1,IPP Non-CHP,CA,CAWF1,,13.0,13.0,13.0,Solar Photovoltaic,SUN,PV,10,2020,(T) Regulatory approvals received. Not under construction,Sacramento,38.705000,-121.477000,Map,Map,BANC
